Shop / Listing,Listing Age (Days),Total Views,Daily Views,Est. Sales,Price,Est. Revenue,Hearts
"PerryMercantile:Hand-Stamped Notebook—Notebook—Minimalist Print—Handmade
Notebook, Note pad, Handmade notebook, cool notebook, Art, Handmade art, Forest art, Bible verse art, Diary, Journal, Minimalist print, Flower art, Good Gift",536,61,0.1,2,$7.00,$14,1
"RenewingReminders:Minimalist Christian bow png bible verse shirt svg coquette christian png chosen holy dearly loved svg coquette faith shirt png valentine
minimalist Christian, Christian bow png, bow png bible verse, bible verse shirt, shirt svg coquette, coquette Christian, Christian png chosen, chosen holy dearly, dearly loved svg, svg coquette faith, faith shirt png, shirt png valentine, so loved png svg",30,93,3.1,4,$3.45,$14,9
"Relaxxy:Jonah 2:2 Hebrew Bible Verse Wall Art Print | The Lord answered me | Instant Digital Download | Minimalist Jewish Art Home Decor|A2 A3 size
Jewish Wall Art, Hebrew Bible Verse, Digital Download, Instant Printable, Church Decor, Minimalist Design, Christmas Gift, Gift for Pastor, Baptism Gift, Jonah 2 2, The Lord answered me, Hebrew Gift, Bible Declaration",368,34,0.1,1,$5.14,$5,2
"FaithClings:Camping Boy Bible Print, Camping Bible Verse Art, Bible Quote, Memory Verse Printable Card, Little Boy Bible Verse Card, Christian Boy Gift
scripture cards, memory bible verse, bible verse cards, bible gift for boy, bible verses for boy, Christian gift boy, Christening gift boy, Christian bible card, memory scriptures, boy memory verses, Bible quotes boy, Boy Bible Decor, camping decor",368,25,0.1,1,$3.99,$4,0
"PhongArtDesigns:God Is Within Her png, Christian Bible Verse png, Religious Sublimation png, Faith Hoodie png, Aesthetic Christian png, Spiritual Quote png
Christian png, Bible Verse png, Religious png, Faith png, Spiritual png, Christian Gift png, Aesthetic Bible png, Jesus png, Scripture png, Faith Based png, Inspirational Quote, God Is Within Her, Digital Religious",24,41,1.7,2,$1.44,$3,7
"CocoHug:Prayer Journal, Bible VerseNotebook, Christian Personable Gift, Personalize your Prayer Experience, Gift-Gifted for Her, Personable Notebook
customized notebook, gift for teacher, personalize notebook, personable notebook, forteacher, PERSONABLE journal, teacher birthday, bible verse journal, christian gifts, gifts for women, Faith Journal, bible verse gifted, GIFT-GIFTED FOR",295,12,0,0,$15.89,$0,0
"masuwerte:Christian Affirmation Tumbler, Bible Affirmations Tumbler, Christian Gifts For Women, Christian 20 oz Tumbler Cup, Bible Verses Tumbler
Christian woman, christian gift, bible study gift, bible affirmations, faith affirmations, affirmation tumbler, faith tumbler, christian tumbler, rooted in christ cup, confirmation gift, religious tumbler, gift for christian, bible verses",600,32,0.1,0,$18.99,$0,0
"recuerdosgema:Hello kitty
Hello kitty, Hello kittys",258,0,0,0,$239.00,$0,0
"DiamondAndRudyDesign:Printable Bible Journal, Study Journal, Prayer Journal, Bible Study, Journal for Bible Study, Reading Journal, Christian Journal
Study Journal, Prayer Journal, Bible Study, Reading Journal, Christian Journal, Bible Journal, scripture journal, church journal, christian gift, prayer notebook, daily journal, prayer gift, gratitude journal",1105,18,0,0,$6.99,$0,0
"FaithComfortCo:Comfort Colors Christian Shirt For Women, Oversized Bible Verse Tee, Coquette Mom Gift For Her, Faith Based Summer Shirt Lemon, Jesus Gifts
comfort colors shirt, oversized t shirt, bible verse tee, summer faith shirt, coquette lemon shirt, faith gift for mom, soft girl aesthetic, cottagecore tshirt, homeschool mom, gift for friend, christian apparel, gift for her, jesus gifts",1,0,0,0,$26.00,$0,0
"Waterbrook2022:The Junior Bible
Christian book, Junior Bible, Bible",245,13,0.1,0,$29.99,$0,1
"CreativeMotionbyCM:Bible Tote Bag, Affirmation Tote Bag, Bible Study Tote Bag, Floral Rainbow Bag, Believe in Yourself Bag
tote bag, bible bag, affirmation totes, green tote bag, bible study bag, gift for her, carryall, book bag, rainbow bag, large tote bag, small tote bags, medium tote bags, Tote bag for her",963,1,0,0,$18.71,$0,0
"CovenantDesignCo:Heart Soul Mind Christian Unisex Sweatshirt, Bible Verse Shirt Catholic Christian Crewneck Merch Adult Baptism Teen Girl Gift From Godmother
christian sweatshirt, aesthetic sweatshirt, christian crewneck, christian merch, christian apparel, godmother gift, adult baptism gift, teen baptism gift, minimalist sweater, bible verse shirt, christian clothing, heart soul mind, jw catholic gifts",614,30,0,0,$39.99,$0,1
"TheSmugLadybug:Boho Christian Strawberry Shirt Fruits of the Spirit Bible Verse Shirt Retro Jesus Apparel Cottagecore Top Floral Comfort Colors Graphic Tee
Fruits of the Spirit, Bow Christian Shirt, Fruit of the Spirit, Preppy Stuff, Strawberry Tshirt, Boho Floral Shirt, Christian Apparel, Christian Mom Shirt, Bible Study Gift, Bible Verse Shirt, Comfort Colors, Jesus Tshirt, Christian T-Shirt",1,0,0,0,$25.78,$0,0
"WalkbyFaithBibleShop:Bible, religious gifts, pink Bible , personalized Bibles, Gift Bible, Custom Bible, Personalized Bible, Bible with tabs, Christian bible,
Custom Bible, Gift Bible, She Reads Truth, Christian women, Christian Bible, Bible, Name bible, Tabs for bible, Personalized Bible, Religious gifts, Pink bible, Girl bible, Pretty bible",1,0,0,0,$50.00,$0,0
"FaithComfortCo:Comfort Colors Christian Shirt For Women, Oversized Bible Verse Tee Psalm 34 8, Coquette Mom Gift For Her Faith Based Summer Shirt Religious
comfort colors shirt, oversized t shirt, bible verse tee, summer faith shirt, coquette lemon shirt, faith gift for mom, soft girl aesthetic, cottagecore tshirt, homeschool mom, gift for friend, christian t shirt, jesus gifts, gift for her",1,0,0,0,$26.00,$0,0
"ThePinkPotbyMJ:Christian Phone Case, Bible Verse Phone Case for iPhone 16 15 Pro Max, 14 Plus, 13, Google Pixel, Samsung Religious Christian Gift for her
bible verse case, christian phone case, gift for her, god phone case, iphone 11 case, iphone 14 pro case, iphone 15 pro max, iphone case, phone case, jesus gift, Christian gift, iphone 16 case, proverbs 31 woman",121,38,0.3,0,$30.73,$0,2
"SandsStoreCo:John 3:16, Boho, Bible Verse, Skinny Tumbler, Insulated Reusable Drinkware, Ecofriendly Water Bottle for Gym, Travel, Parties, Church Events
boho tumbler, positive vibes, skinny tumbler, boho style, daily reminder, positive energy, inspirational gift, travel tumbler, reusable cup, morning routine, faith based tumbler, bible verse quotes, motivational tumbler",121,1,0,0,$34.60,$0,0
"FangirlingOverJesus:Gandalf's Turn of the Tide - Inspirational Bible Cover, Faith Journal Cover, Christian Gifts, Religious Symbol, Spiritual Keepsake
Gift for Her, Stylish Bible, Gift for Pastor, ahsoka tano, star wars faith, bible cover, gandalf, the white wizard, aragorn, legolas, lord of the rings, gondor, fellowship ring",1,0,0,0,$30.00,$0,0
"WildSuedeCo:Be The Light Tshirt, Christian Tee Shirt, Bible Verse Shirts, Christian Clothing, Faith T-Shirt, Matthew 5:14 Graphic Tshirt, Christian
spirit lead me, jesus is king shirt, you are enough shirt, stronger than storm, christian merch, kindness sweatshirt, worship shirt, faith over fear, empathy sweatshirt, homebody sweatshirt, anxiety sweatshirt, bible verse shirt, fruit of the spirit",416,5,0,0,$21.00,$0,4
"LivingLetterTees:Noah's Ark Puzzle, Genesis 9:13 Bible Story Puzzle, Christian Kids Game, Rainbow Bible Verse, Children Sunday School Activity, God's Promise
noah and the ark, christian rainbow, olive branch, childrens church, home school game, bible book, kids church prize, bible trivia, church gift, flood, lesson plan, grand kids, watercolor",691,0,0,0,$21.99,$0,5
"FaithComfortCoTee:Prayer Over Worry Christian Crewneck Sweatshirt, Bible Verse Shirt Aesthetic Clothes - Cozy Gift for Faith, Christian Jesus Apparel, Faith
god is good crewneck, aesthetic clothes, love like jesus, trendy hoodie, bible verse shirt, christian sweatshirt, faith over fear, trust in the lord, Christian crewneck, Faith sweatshirt, Prayer over worry, Religious sweatshirt, Christian aesthetic",1,0,0,0,$53.00,$0,0
"CarminaCreatesCo:Bible Nursery Wall Art, Psalm 139:14 Printable Wall art, Watercolor Sleeping Lamb, Fawn & Bunny Print, Christian Baby Girl Room Decoration
bible Nursery Print, psalm 139 wall art, Christian Wall Art, Baby Girl Nursery, Printable Wall Art, floral scripture art, Bible Verse Print, Watercolor Nursery, Wall Art Print, faith nursery decor, baby baptism gift, woodland animal, Baby Room Decor",1,0,0,0,$15.00,$0,0
"PompaeCustom:Bible Verse Tee, Christian Shirt, Women Christian Shirt, Trust in the Lord Tee, Christian Gift, Christian Clothing, Jesus Apparel, Proverbs
pompae custom, Bible Verse Tee, Christian Shirt, Christian Clothing, Jesus Apparel, Women Christian Tee, Trust in the Lord, proverbs verse tee, gift for mom, birthday gift, Christian gift, religious clothing, worship Tshirt",491,19,0,0,$18.00,$0,1
"FangirlingOverJesus:Rogue's Hope for Heroes BIBLE COVER - Inspirational Faith Journal Cover, Christian Gifts, Religious Symbol, Spiritual Keepsake
Gift for Her, Stylish Bible, Gift for Pastor, xmen, rogue xmen, scott summers, professor xavier, marvel xmen, fantastic four, bible cover, geeky bible, superhero bible",1,0,0,0,$30.00,$0,0
"LivingLetterTees:Isaiah 43:2 Bible Verse Bag, Return To Me I have Redeemed You Bag, Ocean Verse Beach Bag, Christian Boho Book Bag, Nature Faith Tote Bag
ocean waves verse, camping outdoors bag, oceans hillsong, sunrise, bible cover, bible travel bag, born again christian, faith in god, prayer bag, gift for her, church bag, mission trip, jesus christ",808,0,0,0,$18.99,$0,8
"LoveForHisWord:Daniel and Revelation Bundle of 2, Bible Study Guides , Comprehensive Study Guides, Book of Revelation Study, Book of Daniel Study
bible study guide, bible reflection, bible study, digital study guide, digital bible guide, new testament, new testament study, faith based study, bible products, daniel bible study, book of daniel, daniel bible, revelation study",5,3,0.6,0,$24.56,$0,2
"SandsStoreCo:Christian, Daily Bible Verse, Skinny Tumbler, Insulated Reusable Drinkware, Ecofriendly Water Bottle for Gym, Travel, Parties, Church Events
boho tumbler, positive vibes, love drinkware, skinny tumbler, boho style, daily reminder, positive energy, inspirational gift, travel tumbler, reusable cup, morning routine, faith based tumbler, bible verse quotes",122,4,0,0,$46.60,$0,0
